# t(yr) dt(yr)
1.0030951966530524e+00 6.8600696161436048e-05
1.0031060308693041e+00 1.0834216251698336e-05
1.0031168650855558e+00 1.0834216251698336e-05
1.0031710361668142e+00 5.4171081258491682e-05
1.0034418915731065e+00 2.7085540629223637e-04
1.0047961686045674e+00 1.3542770314609598e-03
1.0115675537618718e+00 6.7713851573043549e-03
1.0183543612534380e+00 6.7868074915662380e-03
1.0254898108884616e+00 7.1354496350235497e-03
1.0278735495867237e+00 2.3837386982621389e-03
1.0302572882849859e+00 2.3837386982621389e-03
1.0334858708664858e+00 3.2285825814999392e-03
1.0337179946027408e+00 2.3212373625502991e-04
1.0339501183389959e+00 2.3212373625502991e-04
1.0341385930695430e+00 1.8847473054717234e-04
1.0350809667222787e+00 9.4237365273563967e-04
1.0362743895186677e+00 1.1934227963890098e-03
1.0388597133459336e+00 2.5853238272659507e-03
1.0394995910927569e+00 6.3987774682328080e-04
1.0401394688395802e+00 6.3987774682328080e-04
1.0403301806879659e+00 1.9071184838570510e-04
1.0404402631498242e+00 1.1008246185828519e-04
1.0405503456116825e+00 1.1008246185828519e-04
1.0406505592527033e+00 1.0021364102086316e-04
1.0411516274578079e+00 5.0106820510453787e-04
1.0436569684833310e+00 2.5053410255231334e-03
1.0450964130480069e+00 1.4394445646759291e-03
1.0456655654374551e+00 5.6915238944821311e-04
1.0460493226765637e+00 3.8375723910855086e-04
1.0464330799156722e+00 3.8375723910855086e-04
1.0468282847242372e+00 3.9520480856491957e-04
1.0471660669429057e+00 3.3778221866853642e-04
1.0475038491615742e+00 3.3778221866853642e-04
1.0478593358677415e+00 3.5548670616725175e-04
1.0496367693985778e+00 1.7774335308362588e-03
1.0499694280993448e+00 3.3265870076704118e-04
1.0503020868001118e+00 3.3265870076704118e-04
1.0506619084362852e+00 3.5982163617331864e-04
1.0514743459909270e+00 8.1243755464188716e-04
1.0522867835455689e+00 8.1243755464188716e-04
1.0529495130661590e+00 6.6272952059009960e-04
1.0536122425867491e+00 6.6272952059009960e-04
1.0539116356346105e+00 2.9939304786141818e-04
1.0542110286824720e+00 2.9939304786141818e-04
1.0545048478645700e+00 2.9381918209803182e-04
1.0555750798469030e+00 1.0702319823330253e-03
1.0566453118292360e+00 1.0702319823330253e-03
1.0575472640563710e+00 9.0195222713496115e-04
1.0584004418442614e+00 8.5317778789040233e-04
1.0590235795230030e+00 6.2313767874155879e-04
1.0596467172017445e+00 6.2313767874155879e-04
1.0603002404312967e+00 6.5352322955214426e-04
1.0607238255164153e+00 4.2358508511863846e-04
1.0611474106015339e+00 4.2358508511863846e-04
1.0615401699788691e+00 3.9275937733518340e-04
1.0635039668655455e+00 1.9637968866763611e-03
1.0644493638847399e+00 9.4539701919438279e-04
1.0653947609039343e+00 9.4539701919438279e-04
1.0663931528029642e+00 9.9839189902994896e-04
1.0671121702843542e+00 7.1901748139002741e-04
1.0678311877657443e+00 7.1901748139002741e-04
1.0685770713286689e+00 7.4588356292459856e-04
1.0694351795015322e+00 8.5810817286335883e-04
1.0703002938089374e+00 8.6511430740521256e-04
1.0719475578383326e+00 1.6472640293951901e-03
1.0727931478874893e+00 8.4559004915663039e-04
1.0732245434510028e+00 4.3139556351357022e-04
1.0736559390145164e+00 4.3139556351357022e-04
1.0740644494664393e+00 4.0851045192291657e-04
1.0744690525361325e+00 4.0460306969314352e-04
1.0752578178801098e+00 7.8876534397731568e-04
1.0757852168824069e+00 5.2739900229714642e-04
1.0763126158847041e+00 5.2739900229714642e-04
1.0768519861124382e+00 5.3937022773409282e-04
1.0774626134062886e+00 6.1062729385041870e-04
1.0780732407001390e+00 6.1062729385041870e-04
1.0786395416871599e+00 5.6630098702092901e-04
1.0799612629986322e+00 1.3217213114722348e-03
1.0807379263304835e+00 7.7666333185133496e-04
1.0815145896623348e+00 7.7666333185133496e-04
1.0822843549968593e+00 7.6976533452444151e-04
1.0829470545283322e+00 6.6269953147291005e-04
1.0845135729128494e+00 1.5665183845172681e-03
1.0853742077621276e+00 8.6063484927811906e-04
1.0862348426114057e+00 8.6063484927811906e-04
1.0870995001238335e+00 8.6465751242781330e-04
1.0882442882363634e+00 1.1447881125299375e-03
1.0893933997847192e+00 1.1491115483557302e-03
1.0905425113330749e+00 1.1491115483557302e-03
1.0906626023509152e+00 1.2009101784027365e-04
1.0907094831071680e+00 4.6880756252809519e-05
1.0907563638634208e+00 4.6880756252809519e-05
1.0907648407669479e+00 8.4769035271214932e-06
1.0907733176704750e+00 8.4769035271214932e-06
1.0907812548685034e+00 7.9371980283848842e-06
1.0908209408586456e+00 3.9685990142146466e-05
1.0910193708093558e+00 1.9842995071028824e-04
1.0920115205629068e+00 9.9214975355099710e-04
1.0922230296648954e+00 2.1150910198852735e-04
1.0924345387668839e+00 2.1150910198852735e-04
1.0926612673097424e+00 2.2672854285854527e-04
1.0929027997695078e+00 2.4153245976532567e-04
1.0931724515754806e+00 2.6965180597282590e-04
1.0934532324053423e+00 2.8078082986171538e-04
1.0936578850111520e+00 2.0465260580970757e-04
1.0938625376169617e+00 2.0465260580970757e-04
1.0941307749654889e+00 2.6823734852721159e-04
1.0945011505863034e+00 3.7037562081443376e-04
1.0949273718502288e+00 4.2622126392544146e-04
1.0952849127929294e+00 3.5754094270057379e-04
1.0956424537356300e+00 3.5754094270057379e-04
1.0960418412830797e+00 3.9938754744972549e-04
1.0970959978938588e+00 1.0541566107791223e-03
1.0981501545046379e+00 1.0541566107791223e-03
1.0991760716621293e+00 1.0259171574913406e-03
1.1001492737498149e+00 9.7320208768558736e-04
1.1007685897513131e+00 6.1931600149822685e-04
1.1013879057528113e+00 6.1931600149822685e-04
1.1019356976795167e+00 5.4779192670539878e-04
1.1029254685138132e+00 9.8977083429652168e-04
1.1034661667056120e+00 5.4069819179880518e-04
1.1040068648974108e+00 5.4069819179880518e-04
1.1045477204505478e+00 5.4085555313698741e-04
1.1057461195105500e+00 1.1983990600021865e-03
1.1063709539623843e+00 6.2483445183425523e-04
1.1069957884142185e+00 6.2483445183425523e-04
1.1073364486291430e+00 3.4066021492451526e-04
1.1076771088440676e+00 3.4066021492451526e-04
1.1080403738822069e+00 3.6326503813932653e-04
1.1083709516870721e+00 3.3057780486522859e-04
1.1085792325782966e+00 2.0828089122448823e-04
1.1087875134695211e+00 2.0828089122448823e-04
1.1090668620261626e+00 2.7934855664146774e-04
1.1104636048093695e+00 1.3967427832068946e-03
1.1115411769801813e+00 1.0775721708118358e-03
1.1121821832243532e+00 6.4100624417195995e-04
1.1128231894685252e+00 6.4100624417195995e-04
1.1131642017703416e+00 3.4101230181637909e-04
1.1135052140721580e+00 3.4101230181637909e-04
1.1138592839447812e+00 3.5406987262320833e-04
1.1142707437836579e+00 4.1145983887669324e-04
1.1153250049895858e+00 1.0542612059278866e-03
1.1158619796488776e+00 5.3697465929181121e-04
1.1163989543081694e+00 5.3697465929181121e-04
1.1169066619725030e+00 5.0770766433361203e-04
1.1177886603597651e+00 8.8199838726210622e-04
1.1186706587470272e+00 8.8199838726210622e-04
1.1194279538165266e+00 7.5729506949939740e-04
1.1201214321160629e+00 6.9347829953625428e-04
1.1215974825481760e+00 1.4760504321131851e-03
1.1227455946796274e+00 1.1481121314513842e-03
1.1238937068110788e+00 1.1481121314513842e-03
1.1244199260442740e+00 5.2621923319517983e-04
1.1249461452774692e+00 5.2621923319517983e-04
1.1254554457709078e+00 5.0930049343866912e-04
1.1265369691324452e+00 1.0815233615373288e-03
1.1276184924939825e+00 1.0815233615373288e-03
1.1285170198309020e+00 8.9852733691953013e-04
1.1292429581723371e+00 7.2593834143508396e-04
1.1299745595834330e+00 7.3160141109585020e-04
1.1304930401617517e+00 5.1848057831871408e-04
1.1310115207400704e+00 5.1848057831871408e-04
1.1315512436683721e+00 5.3972292830173352e-04
1.1320909665966739e+00 5.3972292830173352e-04
1.1325802365475710e+00 4.8926995089715319e-04
1.1334290827150433e+00 8.4884616747227248e-04
1.1342779288825156e+00 8.4884616747227248e-04
1.1348030607297468e+00 5.2513184723124162e-04
1.1353281925769780e+00 5.2513184723124162e-04
1.1358229272293272e+00 4.9473465234917136e-04
1.1363468839844704e+00 5.2395675514316231e-04
1.1368708407396135e+00 5.2395675514316231e-04
1.1373695043328753e+00 4.9866359326178333e-04
1.1377206595224183e+00 3.5115518954298430e-04
1.1380718147119613e+00 3.5115518954298430e-04
1.1384284369534869e+00 3.5662224152566147e-04
1.1390764924814702e+00 6.4805552798330446e-04
1.1397245480094536e+00 6.4805552798330446e-04
1.1403014108208700e+00 5.7686281141644535e-04
1.1405913832390946e+00 2.8997241822459330e-04
1.1408813556573192e+00 2.8997241822459330e-04
1.1411826852656723e+00 3.0132960835316247e-04
1.1418728942161731e+00 6.9020895050075914e-04
1.1422685951896085e+00 3.9570097343544219e-04
1.1426642961630440e+00 3.9570097343544219e-04
1.1430462268771029e+00 3.8193071405889789e-04
1.1439119321568265e+00 8.6570527972362754e-04
1.1443476131470067e+00 4.3568099018020945e-04
1.1447832941371869e+00 4.3568099018020945e-04
1.1451911958776742e+00 4.0790174048721539e-04
1.1456070108971237e+00 4.1581501944953914e-04
1.1461108660946318e+00 5.0385519750806296e-04
1.1465854423642035e+00 4.7457626957170262e-04
1.1470214828995724e+00 4.3604053536894227e-04
1.1473438438622048e+00 3.2236096263238423e-04
1.1476662048248372e+00 3.2236096263238423e-04
1.1480190416795641e+00 3.5283685472697890e-04
1.1489777220881987e+00 9.5868040863456017e-04
1.1499364024968333e+00 9.5868040863456017e-04
1.1507661032559480e+00 8.2970075911470431e-04
1.1510322065176135e+00 2.6610326166554010e-04
1.1512983097792790e+00 2.6610326166554010e-04
1.1515892516557371e+00 2.9094187645806180e-04
1.1519004645751421e+00 3.1121291940494622e-04
1.1522327785297770e+00 3.3231395463495517e-04
1.1528410271523286e+00 6.0824862255159928e-04
1.1534492757748802e+00 6.0824862255159928e-04
1.1539938073969493e+00 5.4453162206913319e-04
1.1544809129613298e+00 4.8710556438047448e-04
1.1549680185257103e+00 4.8710556438047448e-04
1.1556654716223131e+00 6.9745309660285137e-04
1.1563195381405917e+00 6.5406651827859541e-04
1.1581076169164277e+00 1.7880787758359773e-03
1.1590674056746584e+00 9.5978875823066190e-04
1.1600271944328890e+00 9.5978875823066190e-04
1.1609737778628000e+00 9.4658342991094102e-04
1.1620444317672292e+00 1.0706539044291752e-03
1.1626973912831882e+00 6.5295951595900625e-04
1.1633503507991472e+00 6.5295951595900625e-04
1.1639705985249000e+00 6.2024772575286491e-04
1.1649225741808127e+00 9.5197565591265132e-04
1.1661698242069551e+00 1.2472500261424546e-03
1.1668113732349776e+00 6.4154902802249225e-04
1.1674529222630001e+00 6.4154902802249225e-04
1.1680642722217327e+00 6.1134995873257658e-04
1.1691286761520510e+00 1.0644039303182584e-03
1.1694536412991912e+00 3.2496514714019931e-04
1.1697786064463314e+00 3.2496514714019931e-04
1.1700437917855595e+00 2.6518533922814669e-04
1.1713697184817007e+00 1.3259266961411775e-03
1.1726783008866020e+00 1.3085824049012817e-03
1.1733196258711069e+00 6.4132498450497621e-04
1.1739609508556119e+00 6.4132498450497621e-04
1.1745627629261175e+00 6.0181207050558072e-04
1.1755845615198754e+00 1.0217985937579499e-03
1.1766063601136334e+00 1.0217985937579499e-03
1.1774912850805690e+00 8.8492496693559630e-04
1.1781685315102366e+00 6.7724642966759951e-04
1.1785723196968823e+00 4.0378818664565941e-04
1.1789761078835279e+00 4.0378818664565941e-04
1.1794093395284604e+00 4.3323164493247468e-04
1.1802089201720469e+00 7.9958064358653935e-04
1.1810085008156335e+00 7.9958064358653935e-04
1.1811474072359496e+00 1.3890642031610945e-04
1.1812863136562657e+00 1.3890642031610945e-04
1.1815061661503188e+00 2.1985249405309659e-04
1.1815934140197981e+00 8.7247869479334383e-05
1.1816350218099430e+00 4.1607790144837509e-05
1.1816487838586340e+00 1.3762048691079443e-05
1.1816625459073251e+00 1.3762048691079443e-05
1.1817313561507810e+00 6.8810243455841302e-05
1.1820754073680597e+00 3.4405121727876242e-04
1.1825984970651355e+00 5.2308969707581809e-04
1.1830976221815110e+00 4.9912511637550949e-04
1.1835967472978866e+00 4.9912511637550949e-04
1.1838272068294797e+00 2.3045953159317456e-04
1.1840098505953467e+00 1.8264376586696329e-04
1.1841924943612137e+00 1.8264376586696329e-04
1.1842037685294200e+00 1.1274168206343305e-05
1.1842068527608249e+00 3.0842314049372987e-06
1.1842084021821047e+00 1.5494212797229068e-06
1.1842092954647241e+00 8.9328261942966947e-07
1.1842101887473435e+00 8.9328261942966947e-07
1.1842110001696706e+00 8.1142232710718076e-07
1.1842150572813066e+00 4.0571116359799930e-06
1.1842353428394861e+00 2.0285558179455876e-05
1.1843367706303831e+00 1.0142779089705733e-04
1.1848439095848680e+00 5.0713895448484259e-04
1.1854380383321925e+00 5.9412874732456267e-04
1.1861006312865985e+00 6.6259295440596055e-04
1.1869898071955101e+00 8.8917590891157694e-04
1.1873678295102452e+00 3.7802231473516024e-04
1.1877458518249804e+00 3.7802231473516024e-04
1.1884175490611517e+00 6.7169723617133137e-04
1.1890892462973230e+00 6.7169723617133137e-04
1.1898272924707451e+00 7.3804617342210221e-04
1.1911108921078193e+00 1.2835996370741398e-03
1.1923944917448934e+00 1.2835996370741398e-03
1.1931550828711648e+00 7.6059112627135939e-04
1.1939156739974361e+00 7.6059112627135939e-04
1.1946069426228250e+00 6.9126862538881895e-04
1.1959946976715043e+00 1.3877550486793844e-03
1.1973824527201837e+00 1.3877550486793844e-03
1.1987900914589305e+00 1.4076387387467193e-03
1.1999370740561948e+00 1.1469825972643122e-03
1.2002428379970778e+00 3.0576394088299708e-04
1.2005486019379608e+00 3.0576394088299708e-04
1.2008312100999359e+00 2.8260816197511751e-04
1.2018492611987563e+00 1.0180510988204716e-03
1.2028673122975768e+00 1.0180510988204716e-03
1.2042070160229028e+00 1.3397037253259914e-03
1.2048986811932847e+00 6.9166517038188324e-04
1.2050360909805387e+00 1.3740978725396147e-04
1.2051735007677926e+00 1.3740978725396147e-04
1.2053242148642000e+00 1.5071409640743383e-04
1.2060777853462368e+00 7.5357048203672505e-04
1.2077015633297516e+00 1.6237779835148736e-03
1.2081151109584487e+00 4.1354762869705297e-04
1.2083920110387822e+00 2.7690008033354196e-04
1.2086689111191158e+00 2.7690008033354196e-04
1.2089092119109019e+00 2.4030079178616326e-04
1.2101107158698323e+00 1.2015039589303722e-03
1.2113135138080282e+00 1.2027979381958875e-03
1.2123516349665115e+00 1.0381211584833405e-03
1.2127809484472027e+00 4.2931348069119579e-04
1.2132102619278939e+00 4.2931348069119579e-04
1.2136611789370380e+00 4.5091700914401400e-04
1.2154223885603146e+00 1.7612096232766383e-03
1.2171835981835912e+00 1.7612096232766383e-03
1.2182737738063214e+00 1.0901756227301718e-03
1.2189833039299007e+00 7.0953012357932721e-04
1.2196928340534801e+00 7.0953012357932721e-04
1.2204029731693975e+00 7.1013911591744083e-04
1.2206228037998337e+00 2.1983063043617967e-04
1.2207190126793213e+00 9.6208879487580390e-05
1.2207760969645127e+00 5.7084285191466577e-05
1.2208331812497042e+00 5.7084285191466577e-05
1.2208862719325209e+00 5.3090682816669954e-05
1.2211517253466042e+00 2.6545341408334977e-04
1.2224789924170205e+00 1.3272670704163048e-03
1.2239963046165547e+00 1.5173121995342154e-03
1.2254411760165782e+00 1.4448714000234730e-03
1.2278289328520582e+00 2.3877568354799816e-03
1.2302166896875382e+00 2.3877568354799816e-03
1.2318070198036055e+00 1.5903301160673511e-03
1.2333973499196729e+00 1.5903301160673511e-03
1.2344275618485527e+00 1.0302119288798650e-03
1.2346913799916981e+00 2.6381814314535568e-04
1.2347795803836232e+00 8.8200391925141730e-05
1.2348677807755484e+00 8.8200391925141730e-05
1.2353087827351743e+00 4.4100195962593070e-04
1.2358132427283588e+00 5.0445999318449175e-04
1.2359662245270595e+00 1.5298179870071316e-04
1.2360836868918161e+00 1.1746236475662641e-04
1.2362011492565728e+00 1.1746236475662641e-04
1.2367884610803563e+00 5.8731182378357616e-04
1.2397250201992740e+00 2.9365591189176588e-03
1.2421252288674616e+00 2.4002086681875756e-03
1.2445047247287058e+00 2.3794958612441963e-03
1.2454261236192286e+00 9.2139889052278434e-04
1.2463475225097513e+00 9.2139889052278434e-04
1.2472106423259373e+00 8.6311981618591993e-04
1.2477605411667518e+00 5.4989884081457774e-04
1.2483104400075664e+00 5.4989884081457774e-04
1.2488775267279577e+00 5.6708672039129659e-04
1.2499056588075836e+00 1.0281320796259319e-03
1.2509337908872096e+00 1.0281320796259319e-03
1.2518338095247048e+00 9.0001863749522570e-04
1.2529844119037044e+00 1.1506023789995545e-03
1.2541350142827039e+00 1.1506023789995545e-03
1.2551738412578455e+00 1.0388269751415713e-03
1.2558216060241814e+00 6.4776476633587876e-04
1.2559957362342447e+00 1.7413021006329465e-04
1.2560815474635736e+00 8.5811229328935923e-05
1.2561302701331292e+00 4.8722669555578690e-05
1.2561789928026847e+00 4.8722669555578690e-05
1.2562227348917172e+00 4.3742089032461351e-05
1.2564414453368795e+00 2.1871044516230675e-04
1.2575349975626915e+00 1.0935522258119779e-03
1.2630027586917509e+00 5.4677611290594452e-03
1.2673956085034570e+00 4.3928498117060677e-03
1.2681472071706215e+00 7.5159866716445478e-04
1.2686904611774672e+00 5.4325400684573921e-04
1.2692337151843129e+00 5.4325400684573921e-04
1.2698251751121459e+00 5.9145992783293799e-04
1.2727824747513110e+00 2.9572996391651341e-03
1.2810533452201438e+00 8.2708704688327916e-03
1.2820666313837723e+00 1.0132861636285018e-03
1.2826372907707035e+00 5.7065938693123819e-04
1.2832079501576348e+00 5.7065938693123819e-04
1.2837194815139898e+00 5.1153135635506608e-04
1.2862771382957647e+00 2.5576567817748863e-03
1.2884832041557415e+00 2.2060658599767358e-03
1.2928700545225089e+00 4.3868503667674474e-03
1.2943375645083264e+00 1.4675099858174612e-03
1.2958050744941438e+00 1.4675099858174612e-03
1.2969979884040153e+00 1.1929139098714181e-03
1.2986436927640157e+00 1.6457043600004440e-03
1.3025322517404527e+00 3.8885589764370287e-03
1.3046688023803039e+00 2.1365506398511869e-03
1.3068053530201551e+00 2.1365506398511869e-03
1.3089515087711867e+00 2.1461557510316087e-03
1.3194713376411535e+00 1.0519828869966830e-02
1.3229087627577625e+00 3.4374251166089387e-03
1.3255794015490396e+00 2.6706387912771579e-03
1.3282500403403168e+00 2.6706387912771579e-03
1.3375349550263762e+00 9.2849146860594090e-03
1.3446387132226600e+00 7.1037581962838381e-03
1.3517424714189439e+00 7.1037581962838381e-03
1.3627703060957193e+00 1.1027834676775372e-02
1.3667906499053872e+00 4.0203438096679811e-03
1.3708109937150552e+00 4.0203438096679811e-03
1.3748443113889084e+00 4.0333176738531762e-03
1.3777821989099217e+00 2.9378875210133160e-03
1.3782128062601442e+00 4.3060735022248942e-04
1.3786434136103667e+00 4.3060735022248942e-04
1.3789377489619983e+00 2.9433535163159164e-04
1.3792320843136299e+00 2.9433535163159164e-04
1.3794489466573823e+00 2.1686234375239977e-04
1.3796658090011347e+00 2.1686234375239977e-04
1.3799435208227790e+00 2.7771182164437747e-04
1.3802212326444234e+00 2.7771182164437747e-04
1.3803238499730710e+00 1.0261732864758066e-04
1.3803533925287559e+00 2.9542555684880512e-05
1.3803829350844408e+00 2.9542555684880512e-05
1.3804163739456854e+00 3.3438861244627915e-05
1.3804189179937310e+00 2.5440480455607428e-06
1.3804214620417765e+00 2.5440480455607428e-06
1.3804341822820045e+00 1.2720240228025759e-05
1.3804977834831444e+00 6.3601201139906749e-05
1.3808157894888442e+00 3.1800600569975579e-04
1.3824058195173432e+00 1.5900300284990010e-03
1.3869659747130583e+00 4.5601551957150654e-03
1.3880175220502979e+00 1.0515473372396666e-03
1.3884247524086866e+00 4.0723035838863275e-04
1.3888319827670752e+00 4.0723035838863275e-04
1.3893819395666596e+00 5.4995679958436128e-04
1.3899318963662439e+00 5.4995679958436128e-04
1.3902911293022371e+00 3.5923293599315897e-04
1.3906503622382302e+00 3.5923293599315897e-04
1.3909764678268264e+00 3.2610558859613725e-04
1.3926069957698066e+00 1.6305279429802422e-03
1.3929111143876971e+00 3.0411861789048089e-04
1.3932152330055876e+00 3.0411861789048089e-04
1.3947358260950404e+00 1.5205930894528485e-03
1.4000718945351418e+00 5.3360684401013714e-03
1.4054411243234561e+00 5.3692297883143336e-03
1.4110788625826307e+00 5.6377382591745739e-03
1.4169774400902237e+00 5.8985775075930391e-03
1.4231472316423694e+00 6.1697915521456981e-03
1.4296009675289687e+00 6.4537358865992545e-03
1.4363548322502040e+00 6.7538647212352920e-03
1.4396606598219186e+00 3.3058275717146035e-03
1.4414502065320602e+00 1.7895467101416429e-03
1.4432397532422019e+00 1.7895467101416429e-03
1.4450331195783850e+00 1.7933663361830998e-03
1.4529284735410042e+00 7.8953539626192004e-03
1.4607946397978306e+00 7.8661662568264568e-03
1.4632094488412291e+00 2.4148090433984137e-03
1.4640642895153888e+00 8.5484067415975140e-04
1.4641197156189973e+00 5.5426103608535726e-05
1.4641487378157838e+00 2.9022196786465670e-05
1.4641777600125703e+00 2.9022196786465670e-05
1.4642021758335966e+00 2.4415821026302353e-05
1.4643242549387279e+00 1.2207910513128972e-04
1.4649346504643843e+00 6.1039552565644861e-04
1.4679866280926668e+00 3.0519776282824651e-03
1.4765490693337320e+00 8.5624412410651995e-03
1.4784290439017567e+00 1.8799745680246893e-03
1.4785351040715209e+00 1.0606016976422161e-04
1.4785836653785966e+00 4.8561307075756233e-05
1.4786322266856724e+00 4.8561307075756233e-05
1.4787120422674811e+00 7.9815581808695413e-05
1.4787918578492898e+00 7.9815581808695413e-05
1.4791909357583328e+00 3.9907790904303297e-04
1.4811863253035478e+00 1.9953895452149428e-03
1.4824211457933638e+00 1.2348204898160464e-03
1.4836559662831799e+00 1.2348204898160464e-03
1.4846936292119439e+00 1.0376629287640604e-03
1.4898819438557644e+00 5.1883146438205241e-03
1.4924651046073176e+00 2.5831607515531818e-03
1.4950482653588708e+00 2.5831607515531818e-03
1.4964858129659175e+00 1.4375476070467297e-03
1.4965741789055711e+00 8.8365939653556325e-05
1.4966625448452247e+00 8.8365939653556325e-05
1.4971043745434920e+00 4.4182969826733753e-04
1.4993135230348289e+00 2.2091484913369097e-03
1.5011551261395570e+00 1.8416031047281400e-03
1.5021239961958193e+00 9.6887005626222766e-04
1.5023956498916411e+00 2.7165369582182741e-04
1.5026673035874629e+00 2.7165369582182741e-04
1.5029712571235718e+00 3.0395353610890297e-04
1.5029940695436912e+00 2.2812420119366905e-05
1.5030168819638106e+00 2.2812420119366905e-05
1.5030360142328278e+00 1.9132269017285708e-05
1.5031316755779141e+00 9.5661345086206495e-05
1.5036099823033446e+00 4.7830672543058839e-04
1.5060015159304978e+00 2.3915336271531640e-03
1.5076237828522183e+00 1.6222669217205166e-03
1.5092460497739388e+00 1.6222669217205166e-03
1.5109156742035728e+00 1.6696244296339202e-03
1.5113865907994060e+00 4.7091659583320400e-04
1.5118575073952392e+00 4.7091659583320400e-04
1.5118634938218043e+00 5.9864265651299320e-06
1.5118694802483694e+00 5.9864265651299320e-06
1.5118746200840654e+00 5.1398356959442282e-06
1.5119003192625451e+00 2.5699178479721141e-05
1.5120288151549433e+00 1.2849589239816162e-04
1.5126712946169343e+00 6.4247946199103012e-04
1.5137627833105185e+00 1.0914886935842194e-03
1.5148542720041027e+00 1.0914886935842194e-03
1.5158325841995088e+00 9.7831219540611691e-04
1.5167701915130711e+00 9.3760731356229421e-04
1.5187488478858482e+00 1.9786563727770545e-03
1.5207275042586252e+00 1.9786563727770545e-03
1.5272682129192352e+00 6.5407086606099618e-03
1.5299566400898641e+00 2.6884271706288931e-03
1.5326450672604930e+00 2.6884271706288931e-03
1.5351696967071329e+00 2.5246294466398922e-03
1.5361724698825157e+00 1.0027731753827762e-03
1.5366089246519552e+00 4.3645476943954264e-04
1.5368322358550666e+00 2.2331120311136488e-04
1.5368974418274359e+00 6.5205972369364318e-05
1.5369096041859029e+00 1.2162358467016077e-05
1.5369217665443700e+00 1.2162358467016077e-05
1.5369344571899162e+00 1.2690645546209467e-05
1.5369979104176472e+00 6.3453227731047335e-05
1.5373151765563029e+00 3.1726613865568076e-04
1.5380654057645513e+00 7.5022920824840966e-04
1.5384770613151266e+00 4.1165555057531833e-04
1.5388887168657019e+00 4.1165555057531833e-04
1.5393028610109116e+00 4.1414414520968279e-04
1.5413735817369598e+00 2.0707207260481919e-03
1.5488994504767228e+00 7.5258687397630197e-03
1.5564265091155240e+00 7.5270586388012095e-03
1.5643311833603948e+00 7.9046742448707352e-03
1.5726210014166970e+00 8.2898180563022450e-03
1.5813329852570117e+00 8.7119838403146854e-03
1.5905083891430738e+00 9.1754038860620835e-03
1.5981401017621761e+00 7.6317126191023377e-03
1.6084468760145656e+00 1.0306774252389461e-02
1.6191940946961427e+00 1.0747218681577131e-02
1.6306539470317267e+00 1.1459852335583998e-02
1.6373854120677427e+00 6.7314650360159600e-03
1.6441168771037586e+00 6.7314650360159600e-03
1.6473072711263652e+00 3.1903940226065686e-03
1.6491125491111256e+00 1.8052779847603784e-03
1.6496781208409934e+00 5.6557172986781978e-04
1.6501207008232670e+00 4.4257998227359430e-04
1.6505632808055406e+00 4.4257998227359430e-04
1.6527761807169081e+00 2.2128999113675274e-03
1.6537626781112760e+00 9.8649739436784678e-04
1.6547491755056438e+00 9.8649739436784678e-04
1.6557534748452352e+00 1.0042993395913413e-03
1.6607749715431919e+00 5.0214966979567066e-03
1.6624198239961510e+00 1.6448524529590891e-03
1.6630428193068914e+00 6.2299531074039294e-04
1.6636658146176317e+00 6.2299531074039294e-04
1.6642340944294323e+00 5.6827981180052056e-04
1.6670754934884349e+00 2.8413990590026028e-03
1.6812824887834477e+00 1.4206995295012792e-02
1.6833375914548312e+00 2.0551026713835352e-03
1.6845926603500687e+00 1.2550688952375211e-03
1.6854603945539826e+00 8.6773420391383915e-04
1.6863281287578964e+00 8.6773420391383915e-04
1.6874299291228809e+00 1.1018003649845287e-03
1.6929389309478040e+00 5.5090018249230877e-03
1.7104211231008088e+00 1.7482192153004839e-02
1.7280319048624770e+00 1.7610781761668193e-02
1.7383419135796643e+00 1.0310008717187236e-02
1.7410945569411300e+00 2.7526433614657453e-03
1.7438472003025958e+00 2.7526433614657453e-03
1.7460834539102910e+00 2.2362536076951933e-03
1.7572647219487674e+00 1.1181268038476411e-02
1.7615644961242019e+00 4.2997741754344787e-03
1.7658642702996363e+00 4.2997741754344787e-03
1.7697514788428821e+00 3.8872085432457570e-03
1.7767544638304180e+00 7.0029849875359318e-03
1.7837574488179540e+00 7.0029849875359318e-03
1.7865892725958057e+00 2.8318237778517386e-03
1.7894210963736574e+00 2.8318237778517386e-03
1.7939738397901293e+00 4.5527434164718272e-03
1.7951175701576898e+00 1.1437303675605470e-03
1.7958716212722075e+00 7.5405111451765094e-04
1.7966256723867251e+00 7.5405111451765094e-04
1.7973937810678704e+00 7.6810868114529640e-04
1.7978663564180628e+00 4.7257535019240571e-04
1.7979993810656874e+00 1.3302464762454669e-04
1.7980586515747199e+00 5.9270509032538499e-05
1.7980896916155364e+00 3.1040040816554537e-05
1.7981207316563530e+00 3.1040040816554537e-05
1.7981507540371857e+00 3.0022380832717133e-05
1.7983008659413489e+00 1.5011190416314157e-04
1.7990514254621646e+00 7.5055952081570787e-04
1.8004052957719812e+00 1.3538703098165961e-03
1.8017591660817978e+00 1.3538703098165961e-03
1.8029343064949290e+00 1.1751404131312704e-03
1.8088100085605854e+00 5.8757020656563519e-03
1.8114035080515865e+00 2.5934994910010722e-03
1.8131358873124539e+00 1.7323792608674449e-03
1.8148682665733213e+00 1.7323792608674449e-03
1.8163874781151741e+00 1.5192115418527496e-03
