time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-12-13T17:27:03.000Z,31.822,129.322,16.3,5.1,mwc,74,105.3,,0.97,us,usp000damg,2015-02-11T17:17:52.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
2004-12-12T22:53:39.940Z,31.902,129.03,10,4.4,mb,29,103.8,,1.19,us,usp000dajs,2014-11-07T01:24:16.225Z,"Kyushu, Japan",earthquake,,,,10,reviewed,us,us
2004-12-12T06:58:23.270Z,31.786,129.044,10,4.3,mb,30,111.7,,1.11,us,usp000dah9,2014-11-07T01:24:16.001Z,"Kyushu, Japan",earthquake,,,,9,reviewed,us,us
2004-12-12T05:30:38.260Z,31.823,129.485,15,4.6,mwr,11,197.4,,1.12,us,usp000dah3,2014-11-07T01:24:15.992Z,"Kyushu, Japan",earthquake,,0,,,reviewed,us,nied
2004-12-12T05:28:45.970Z,31.756,128.865,10,5,mwc,70,110.7,,1.53,us,usp000dah2,2015-02-11T17:17:52.000Z,"northwest of the Ryukyu Islands, Japan",earthquake,,0,,,reviewed,us,hrv
2004-11-27T03:20:27.650Z,31.874,131.554,46,4,mb,17,122.5,,1.34,us,usp000d9c6,2014-11-07T01:24:06.132Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2004-11-21T00:27:44.510Z,32.578,130.521,10,4.3,mb,10,120.3,,1.4,us,usp000d8v3,2014-11-07T01:24:03.466Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2004-11-16T16:54:09.580Z,30.617,130.505,75.1,4.1,mb,15,122.2,,0.84,us,usp000d8kq,2014-11-07T01:24:01.569Z,"Kyushu, Japan",earthquake,,11.5,,4,reviewed,us,us
2004-11-10T17:22:26.690Z,33.507,134.23,10,4,mwr,8,133.8,,1.34,us,usp000d83k,2014-11-07T01:23:58.315Z,"Shikoku, Japan",earthquake,,,,,reviewed,us,nied
2004-11-08T09:22:35.870Z,31.828,131.999,38.8,3.9,mb,8,131.3,,1.11,us,usp000d7xv,2014-11-07T01:23:57.273Z,"Kyushu, Japan",earthquake,,16.5,,1,reviewed,us,us
2004-11-03T20:28:34.300Z,30.634,131.014,45.4,4.9,mwr,64,122.4,,1.11,us,usp000d7n4,2014-11-07T01:23:55.540Z,"Kyushu, Japan",earthquake,,8.3,,,reviewed,us,nied
2004-11-03T18:13:21.440Z,33.165,130.414,10,0,,13,109.5,,1.13,us,usp000d7ms,2014-11-07T01:23:55.469Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,us
2004-10-16T10:41:07.420Z,30.163,131.111,40.4,4.4,mb,30,122.5,,0.79,us,usp000d6g1,2014-11-07T01:23:46.227Z,"Kyushu, Japan",earthquake,,7.6,,7,reviewed,us,us
2004-09-21T01:13:17.150Z,34.18,132.792,41.7,4.2,mwr,15,117.8,,1.46,us,usp000d4rj,2014-11-07T01:23:31.873Z,"western Honshu, Japan",earthquake,,,,,reviewed,us,nied
2004-09-19T09:35:20.930Z,30.683,132.645,30,4.3,mb,16,126.8,,0.85,us,usp000d4mz,2014-11-07T01:23:31.081Z,"southeast of Shikoku, Japan",earthquake,,0,,2,reviewed,us,us
2004-09-16T20:09:46.330Z,29.807,129.364,179.6,4.5,mwr,47,129.2,,0.76,us,usp000d4du,2014-11-07T01:23:29.957Z,"Ryukyu Islands, Japan",earthquake,,5.6,,,reviewed,us,nied
2004-09-04T15:21:27.140Z,30.827,132.132,39.1,4.2,mb,18,135.2,,0.9,us,usp000d3hr,2014-11-07T01:23:25.229Z,"southeast of Shikoku, Japan",earthquake,,12.3,,10,reviewed,us,us
2004-08-30T21:17:52.500Z,32.663,134.148,29.7,3.8,mb,8,140,,0.81,us,usp000d37z,2014-11-07T01:23:17.987Z,"Shikoku, Japan",earthquake,,,,1,reviewed,us,us
2004-08-17T19:55:41.920Z,30.68,131.143,57,4.2,mb,10,130.6,,1.16,us,usp000d2bf,2014-11-07T01:23:13.647Z,"Kyushu, Japan",earthquake,,23.9,,3,reviewed,us,us
2004-08-16T05:09:12.650Z,31.334,130.823,112.2,4.4,mb,15,168.3,,0.46,us,usp000d28k,2014-11-07T01:23:13.285Z,"Kyushu, Japan",earthquake,,7,,2,reviewed,us,us
2004-08-02T00:08:03.110Z,34.739,135.094,397.2,4.6,mwr,52,120.2,,0.69,us,usp000d19u,2014-11-07T01:23:07.033Z,"near the south coast of western Honshu, Japan",earthquake,,,,,reviewed,us,nied
2004-08-01T20:25:16.360Z,30.069,130.468,65.1,0,,15,122.2,,0.73,us,usp000d19f,2014-11-07T01:23:06.672Z,"Kyushu, Japan",earthquake,,9.8,,,reviewed,us,us
2004-07-28T13:54:14.290Z,31.91,131.637,44.4,0,,9,122.7,,0.49,us,usp000d10q,2014-11-07T01:23:00.315Z,"Kyushu, Japan",earthquake,,10.3,,,reviewed,us,us
2004-07-26T01:58:39.870Z,30.53,131.332,44.5,4,mb,21,122.6,,0.78,us,usp000d0w7,2014-11-07T01:22:59.175Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2004-07-17T10:41:25.750Z,33.822,131.969,73.8,3.6,mb,11,117,,0.78,us,usp000d0ay,2014-11-07T01:22:55.096Z,"Kyushu, Japan",earthquake,,8.4,,1,reviewed,us,us
2004-07-14T22:39:59.180Z,31.079,130.245,167.6,4.3,mb,19,135.5,,0.92,us,usp000d068,2014-11-07T01:22:53.941Z,"Kyushu, Japan",earthquake,,8,,3,reviewed,us,us
2004-06-15T13:56:47.590Z,30.72,131.323,43.7,4.7,mb,23,122.6,,0.86,us,usp000cxyu,2014-11-07T01:22:38.036Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2004-06-07T23:05:25.060Z,34.13,135.1,10,4.3,mb,25,124.5,,0.91,us,usp000cxd1,2014-11-07T01:22:34.948Z,"near the south coast of western Honshu, Japan",earthquake,,,,7,reviewed,us,us
2004-06-01T04:58:35.730Z,30.088,131.006,35,0,,13,187.8,,1.27,us,usp000cwsx,2014-11-07T01:22:28.991Z,"Kyushu, Japan",earthquake,,31.2,,,reviewed,us,us
2004-04-30T15:55:49.550Z,31.674,133.281,32.8,0,,9,126.7,,1.03,us,usp000ctv2,2014-11-07T01:22:09.087Z,"southeast of Shikoku, Japan",earthquake,,36.1,,,reviewed,us,us
2004-04-21T03:20:54.190Z,31.614,131.482,32.6,5.2,mwc,88,114.9,,1.07,us,usp000ct11,2015-02-11T17:17:43.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
2004-04-21T03:10:41.670Z,31.619,131.601,32.1,4.8,mb,61,122.7,,1.03,us,usp000ct10,2014-11-07T01:22:03.823Z,"Kyushu, Japan",earthquake,,,,24,reviewed,us,us
2004-04-20T13:26:33.170Z,33.534,132.204,49.8,4.4,mb,31,120.5,,1.49,us,usp000cszm,2014-11-07T01:22:03.589Z,"Shikoku, Japan",earthquake,,,,5,reviewed,us,us
2004-04-18T10:10:31.060Z,31.437,130.429,163.3,4.2,mb,28,119.8,,0.64,us,usp000csuq,2014-11-07T01:22:01.946Z,"Kyushu, Japan",earthquake,,5.4,,2,reviewed,us,us
2004-04-14T09:16:48.670Z,31.971,132.353,28.2,4.2,mb,15,126.1,,0.85,us,usp000csf9,2014-11-07T01:21:59.229Z,"southeast of Shikoku, Japan",earthquake,,19.8,,3,reviewed,us,us
2004-04-13T16:43:46.710Z,31.226,130.65,153.9,4.1,mb,13,121.8,,1.78,us,usp000csdp,2014-11-07T01:21:58.378Z,"Kyushu, Japan",earthquake,,12.9,,2,reviewed,us,us
2004-04-05T22:51:10.300Z,33.986,134.376,42.8,4.4,mb,10,123.5,,1.54,us,usp000crta,2014-11-07T01:21:55.176Z,"Shikoku, Japan",earthquake,,16,,1,reviewed,us,us
2004-04-05T04:02:41.660Z,30.111,130.965,44.8,0,,13,129.2,,0.53,us,usp000crqw,2014-11-07T01:21:54.689Z,"Kyushu, Japan",earthquake,,10.2,,,reviewed,us,us
2004-04-04T06:00:48.630Z,29.905,127.776,44.7,4.3,mb,21,120.9,,1.36,us,usp000crnc,2014-11-07T01:21:54.218Z,"northwest of the Ryukyu Islands, Japan",earthquake,,11.6,,3,reviewed,us,us
2004-04-02T21:45:11.670Z,29.804,127.507,24.6,4.8,mb,47,116.2,,0.83,us,usp000crhf,2014-11-07T01:21:53.009Z,"northwest of the Ryukyu Islands, Japan",earthquake,,10.2,,8,reviewed,us,us
2004-03-01T12:27:20.640Z,31.8,130.575,181.5,4.8,mb,45,110.5,,0.99,us,usp000cntr,2014-11-07T01:21:35.465Z,"Kyushu, Japan",earthquake,,,,12,reviewed,us,us
2004-01-20T01:48:18.030Z,31.123,132.591,29.5,4.4,mb,18,130.3,,0.62,us,usp000cj9m,2014-11-07T01:21:06.169Z,"southeast of Shikoku, Japan",earthquake,,,,3,reviewed,us,us
2004-01-07T02:26:38.650Z,30.205,130.784,30,0,,14,129.1,,0.82,us,usp000chb0,2014-11-07T01:20:59.851Z,"Kyushu, Japan",earthquake,,24.2,,,reviewed,us,us
2004-01-04T21:03:14.900Z,30.166,131.051,34.4,4.9,mwc,93,113.8,,0.95,us,usp000ch4p,2015-02-11T17:17:38.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
2003-12-28T16:56:47.980Z,29.939,131.34,29.3,0,,11,174.3,,0.65,us,usp000cgd6,2014-11-07T01:20:50.925Z,"southeast of the Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,us
2003-12-28T11:56:33.490Z,30.098,131.006,33,4,mb,14,128.5,,1.35,us,usp000cgcb,2014-11-07T01:20:50.697Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2003-12-28T10:42:52.160Z,30.01,131.08,31.9,0,,12,128.5,,1.04,us,usp000cgc6,2014-11-07T01:20:50.689Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,us
2003-12-28T04:45:48.370Z,30.015,131.002,31.9,5.2,mwc,58,113.3,,0.94,us,usp000cgbm,2015-02-11T17:17:38.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
2003-12-19T00:56:19.200Z,31.157,130.356,145.6,4.2,mb,26,149.1,,0.94,us,usp000cfhf,2014-11-07T01:20:46.793Z,"Kyushu, Japan",earthquake,,8.3,,6,reviewed,us,us
2003-12-16T04:26:34.520Z,32.008,131.238,33,4.1,mb,6,146.3,,0.64,us,usp000cfc2,2014-11-07T01:20:46.107Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2003-12-13T03:32:32.140Z,34.5,134.221,14.4,4.7,mb,41,105.1,,1.1,us,usp000cf4v,2014-11-07T01:20:44.755Z,"near the south coast of western Honshu, Japan",earthquake,,,,13,reviewed,us,us
2003-12-09T15:44:41.320Z,30.917,132.108,33,4.5,mb,13,129.3,,1.17,us,usp000cewc,2014-11-07T01:20:43.567Z,"southeast of Shikoku, Japan",earthquake,,,,2,reviewed,us,us
2003-12-07T22:12:27.040Z,30.29,130.603,33,0,,7,146,,0.69,us,usp000cesj,2014-11-07T01:20:42.537Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,us
2003-12-07T01:04:11.200Z,30.326,132.091,33,4.5,mb,30,129.3,,1.05,us,usp000ceq2,2014-11-07T01:20:42.273Z,"southeast of Shikoku, Japan",earthquake,,,,5,reviewed,us,us
2003-12-06T04:48:20.310Z,30.346,131.931,33,4.3,mb,13,129.2,,1.02,us,usp000cen2,2014-11-07T01:20:41.973Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2003-12-05T00:44:21.800Z,30.367,132.121,33,4.6,mb,19,129.3,,0.91,us,usp000cehn,2014-11-07T01:20:41.374Z,"southeast of Shikoku, Japan",earthquake,,,,7,reviewed,us,us
2003-11-30T03:45:37.830Z,32.08,130.177,10,4.5,mb,43,115.3,,1.24,us,usp000ce64,2014-11-07T01:20:34.591Z,"Kyushu, Japan",earthquake,,,,11,reviewed,us,us
2003-11-24T16:38:16.930Z,31.964,130.878,33,4.1,mb,9,101.6,,1.18,us,usp000cdtv,2014-11-07T01:20:33.194Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2003-10-07T10:47:32.290Z,31.274,130.605,170.3,0,,9,168.4,,1.04,us,usp000c9uh,2014-11-07T01:20:09.336Z,"Kyushu, Japan",earthquake,,9.8,,,reviewed,us,us
2003-08-31T01:41:22.150Z,33.56,134.189,33,0,,11,126.3,,1.09,us,usp000c6b5,2014-11-07T01:19:37.137Z,"Shikoku, Japan",earthquake,,,,,reviewed,us,us
2003-08-14T14:45:52.650Z,33.657,133.958,33,4.2,mb,19,130.3,,1.06,us,usp000c4vm,2014-11-07T01:19:31.111Z,"Shikoku, Japan",earthquake,,,,6,reviewed,us,us
2003-08-13T09:19:46.320Z,33.666,131.631,159.8,4.4,mb,13,127.7,,0.63,us,usp000c4rj,2014-11-07T01:19:30.509Z,"Kyushu, Japan",earthquake,,20.5,,1,reviewed,us,us
2003-08-10T08:47:30.400Z,30.176,130.743,33,4.4,mb,25,122.3,,1.04,us,usp000c4j4,2014-11-07T01:19:29.742Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2003-08-06T12:07:40.280Z,29.84,130.755,33,0,,14,122.3,,0.76,us,usp000c496,2014-11-07T01:19:28.167Z,"Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,us
2003-07-29T18:22:07.000Z,31.291,131.462,79.9,3.8,mb,12,125.2,,0.74,us,usp000c3nn,2014-11-07T01:19:19.393Z,"Kyushu, Japan",earthquake,,13.2,,1,reviewed,us,us
2003-07-28T16:40:33.870Z,31.394,131.615,33,4.5,mb,27,122.7,,1.11,us,usp000c3kp,2014-11-07T01:19:19.189Z,"Kyushu, Japan",earthquake,,,,5,reviewed,us,us
2003-07-23T23:19:30.240Z,31.231,130.137,163.1,4.6,mb,11,125.4,,0.85,us,usp000c361,2014-11-07T01:19:17.071Z,"Kyushu, Japan",earthquake,,9,,1,reviewed,us,us
2003-07-20T23:46:50.130Z,31.967,128.876,96,3.5,mb,10,132,,0.85,us,usp000c2zg,2014-11-07T01:19:16.150Z,"northwest of the Ryukyu Islands, Japan",earthquake,,15.7,,1,reviewed,us,us
2003-07-19T22:03:03.720Z,31.831,128.69,33,0,,18,122.3,,1.2,us,usp000c2x3,2014-11-07T01:19:15.957Z,"northwest of the Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,us
2003-07-12T04:19:49.450Z,31.879,128.61,33,4.3,mb,12,116.6,,0.95,us,usp000c28z,2014-11-07T01:19:11.678Z,"northwest of the Ryukyu Islands, Japan",earthquake,,,,3,reviewed,us,us
2003-06-25T10:46:21.600Z,32.594,132.138,49,0,,9,121,,1.11,us,usp000c0xm,2014-11-07T01:18:59.871Z,"Shikoku, Japan",earthquake,,15.8,,,reviewed,us,us
2003-06-23T15:33:28.990Z,33.094,132.248,33,0,,6,141.5,,1.09,us,usp000c0rv,2014-11-07T01:18:59.281Z,"Shikoku, Japan",earthquake,,,,,reviewed,us,us
2003-06-20T10:47:05.080Z,29.831,129.296,161.3,0,,13,122.4,,0.97,us,usp000c0b1,2014-11-07T01:18:57.905Z,"Ryukyu Islands, Japan",earthquake,,9.1,,,reviewed,us,us
2003-06-18T08:46:13.680Z,31.314,129.857,174,0,,8,187.8,,1.17,us,usp000c053,2014-11-07T01:18:57.251Z,"Kyushu, Japan",earthquake,,10.7,,,reviewed,us,us
2003-06-12T14:03:39.550Z,31.253,130.244,171.4,4.5,mb,37,126.6,,1.11,us,usp000bzqd,2014-11-07T01:18:54.982Z,"Kyushu, Japan",earthquake,,7.2,,17,reviewed,us,us
2003-06-10T02:47:34.330Z,30.42,132.768,33,0,,9,193.7,,0.92,us,usp000bzhg,2014-11-07T01:18:53.564Z,"southeast of Shikoku, Japan",earthquake,,,,,reviewed,us,us
2003-05-30T18:58:22.640Z,33.364,131.764,76,4.4,mb,43,113.5,,1.03,us,usp000byk2,2014-11-07T01:18:44.793Z,"Kyushu, Japan",earthquake,,6.2,,17,reviewed,us,us
2003-04-22T15:18:21.480Z,30.342,129.026,279.6,4.1,mb,43,119.3,,0.97,us,usp000bvry,2014-11-07T01:18:24.658Z,"Kyushu, Japan",earthquake,,5.6,,13,reviewed,us,us
2003-04-15T14:56:16.980Z,31.774,131.617,33,4.4,mb,22,122.7,,1.05,us,usp000bv8b,2014-11-07T01:18:20.954Z,"Kyushu, Japan",earthquake,,,,7,reviewed,us,us
2003-04-12T04:28:44.090Z,31.969,130.324,33,4.2,mb,46,116.5,,1.12,us,usp000bv04,2014-11-07T01:18:19.947Z,"Kyushu, Japan",earthquake,,,,9,reviewed,us,us
2003-04-06T04:59:27.160Z,32.023,131.005,104.6,4.3,mb,23,125.1,,1.24,us,usp000buh3,2014-11-07T01:18:18.092Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
2003-03-25T19:08:41.760Z,33.211,132.308,40.3,3.8,mb,15,117.4,,0.91,us,usp000btgh,2014-11-07T01:18:08.187Z,"Shikoku, Japan",earthquake,,10.6,,3,reviewed,us,us
2003-03-07T11:00:16.580Z,32.207,131.218,99.2,4,mb,10,125,,0.81,us,usp000bs4h,2014-11-07T01:18:00.417Z,"Kyushu, Japan",earthquake,,11.3,,1,reviewed,us,us
2003-03-05T13:02:37.290Z,30.05,130.769,57.5,4.2,mb,24,122.3,,1.19,us,usp000bs07,2014-11-07T01:17:59.437Z,"Kyushu, Japan",earthquake,,14.5,,7,reviewed,us,us
2003-02-10T01:50:21.150Z,32.485,130.822,159.5,4.1,mb,15,,,0.81,us,usp000bqbz,2014-11-07T01:17:46.753Z,"Kyushu, Japan",earthquake,,7.3,,1,reviewed,us,us
2003-01-01T17:20:45.570Z,31.094,130.277,167,3.9,mb,26,,,1.15,us,usp000bmwc,2014-11-07T01:17:30.488Z,"Kyushu, Japan",earthquake,,8.7,,7,reviewed,us,us
2002-12-07T05:27:54.590Z,30.123,132.205,33,3.9,mb,18,,,1.06,us,usp000bk8q,2014-11-07T01:17:19.167Z,"southeast of Shikoku, Japan",earthquake,,,,4,reviewed,us,us
2002-12-06T16:45:24.320Z,31.417,130.216,167.8,3.9,mb,12,,,1.22,us,usp000bk7g,2014-11-07T01:17:19.064Z,"Kyushu, Japan",earthquake,,11,,3,reviewed,us,us
2002-11-24T18:20:58.840Z,31.308,130.398,171,4,mb,10,,,0.75,us,usp000bjas,2014-11-07T01:17:10.901Z,"Kyushu, Japan",earthquake,,8.5,,1,reviewed,us,us
2002-11-14T02:16:26.470Z,30.047,131.096,33,4.4,mb,25,,,0.61,us,usp000bhn1,2014-11-07T01:17:07.914Z,"Kyushu, Japan",earthquake,,,,7,reviewed,us,us
2002-11-11T04:50:03.320Z,29.963,131.229,33,4.2,mb,10,,,0.57,us,usp000bhd4,2014-11-07T01:17:06.533Z,"southeast of the Ryukyu Islands, Japan",earthquake,,,,1,reviewed,us,us
2002-11-04T04:35:57.760Z,32.393,131.55,33,5.4,mb,196,,,0.84,us,usp000bg5g,2015-05-13T18:53:45.000Z,"Kyushu, Japan",earthquake,,,,71,reviewed,us,us
2002-10-25T14:40:51.690Z,30.564,129.996,125.4,5.4,mwc,255,,,0.97,us,usp000bfbh,2015-02-11T17:17:26.000Z,"Kyushu, Japan",earthquake,,3.1,,,reviewed,us,hrv
2002-10-13T10:06:30.470Z,33.325,132.258,43.5,4.8,mb,99,,,1.06,us,usp000beeu,2014-11-07T01:16:45.060Z,"Shikoku, Japan",earthquake,,,,35,reviewed,us,us
2002-10-10T02:50:57.080Z,31.314,130.173,158,4,mb,12,,,0.88,us,usp000be4r,2014-11-07T01:16:43.600Z,"Kyushu, Japan",earthquake,,9.3,,3,reviewed,us,us
2002-10-06T06:28:16.790Z,31.231,130.254,178.5,4.5,mb,18,,,1.08,us,usp000bdx6,2014-11-07T01:16:42.666Z,"Kyushu, Japan",earthquake,,9.3,,2,reviewed,us,us
2002-09-25T05:45:07.090Z,33.672,131.822,77.6,4.8,mb,21,,,1.01,us,usp000bd2q,2014-11-07T01:16:34.539Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
2002-09-19T04:17:18.920Z,31.127,131.382,46.4,4.2,mb,11,,,0.94,us,usp000bcmm,2014-11-07T01:16:32.691Z,"Kyushu, Japan",earthquake,,12.2,,2,reviewed,us,us
2002-08-31T02:04:24.910Z,29.959,130.753,41.8,4.7,mb,64,,,0.94,us,usp000bayx,2014-11-07T01:16:21.601Z,"Ryukyu Islands, Japan",earthquake,,,,31,reviewed,us,us
2002-08-17T01:55:45.270Z,30.284,132.35,33,4.2,mb,22,,,0.84,us,usp000ba1u,2014-11-07T01:16:17.169Z,"southeast of Shikoku, Japan",earthquake,,,,8,reviewed,us,us
2002-07-16T14:50:23.190Z,30.834,132.445,33,4.7,mb,27,,,1.02,us,usp000b87n,2014-11-07T01:16:04.459Z,"southeast of Shikoku, Japan",earthquake,,,,9,reviewed,us,us
2002-07-16T11:57:26.730Z,30.847,132.394,33,5.5,mwc,260,,,1.02,us,usp000b87c,2015-02-11T17:17:24.000Z,"southeast of Shikoku, Japan",earthquake,,,,,reviewed,us,hrv
2002-07-15T19:57:59.260Z,31.925,131.612,33,4.5,mb,44,,,1.14,us,usp000b867,2014-11-07T01:16:04.255Z,"Kyushu, Japan",earthquake,,,,17,reviewed,us,us
2002-07-09T15:01:27.690Z,31.014,130.426,171,4.2,mb,21,,,1.27,us,usp000b7tk,2014-11-07T01:16:02.113Z,"Kyushu, Japan",earthquake,,8.6,,5,reviewed,us,us
2002-06-29T18:18:07.790Z,30.005,131.032,60.7,4.2,mb,12,,,1.17,us,usp000b762,2014-11-07T01:15:55.105Z,"Kyushu, Japan",earthquake,,12.2,,2,reviewed,us,us
2002-06-22T17:56:07.550Z,31.174,130.261,161.1,4.3,mb,21,,,1.08,us,usp000b6r1,2014-11-07T01:15:52.633Z,"Kyushu, Japan",earthquake,,8.1,,4,reviewed,us,us
2002-06-20T13:17:48.320Z,32.975,131.378,132.3,4.1,mb,16,,,0.9,us,usp000b6jw,2014-11-07T01:15:52.012Z,"Kyushu, Japan",earthquake,,6.6,,2,reviewed,us,us
2002-06-18T07:58:37.660Z,31.364,131.413,33,4.5,mb,42,,,1.15,us,usp000b6dc,2014-11-07T01:15:51.259Z,"Kyushu, Japan",earthquake,,,,17,reviewed,us,us
2002-05-26T16:22:29.430Z,31.303,131.58,68.8,3.7,mb,15,,,0.89,us,usp000b50j,2014-11-07T01:15:40.436Z,"Kyushu, Japan",earthquake,,9.8,,3,reviewed,us,us
2002-05-26T14:36:14.910Z,31.355,131.702,33,4.4,mb,41,,,1.31,us,usp000b50d,2014-11-07T01:15:40.423Z,"Kyushu, Japan",earthquake,,,,13,reviewed,us,us
2002-05-24T10:08:38.650Z,31.079,131.555,45.8,4.5,mb,36,,,1.06,us,usp000b4w5,2014-11-07T01:15:39.822Z,"Kyushu, Japan",earthquake,,8.3,,9,reviewed,us,us
2002-05-06T17:02:09.030Z,31.224,130.382,181.7,4.1,mb,39,,,1.2,us,usp000b3ve,2014-11-07T01:15:35.295Z,"Kyushu, Japan",earthquake,,7.3,,11,reviewed,us,us
2002-05-06T09:45:27.120Z,33.179,131.812,62.8,4.4,mb,32,,,1.08,us,usp000b3uv,2014-11-07T01:15:35.228Z,"Kyushu, Japan",earthquake,,,,12,reviewed,us,us
2002-04-18T22:51:01.690Z,32.772,131.22,134.2,4.1,mb,37,,,1.15,us,usp000b2qh,2014-11-07T01:15:26.511Z,"Kyushu, Japan",earthquake,,,,10,reviewed,us,us
2002-04-05T16:57:04.680Z,33.39,132.446,52.6,4.5,mb,49,,,1.25,us,usp000b1t2,2014-11-07T01:15:21.595Z,"Shikoku, Japan",earthquake,,8.8,,24,reviewed,us,us
2002-03-25T13:58:16.510Z,33.724,132.528,52.9,4.6,mb,57,,,1.11,us,usp000b10x,2014-11-07T01:15:14.011Z,"Shikoku, Japan",earthquake,,8.8,,20,reviewed,us,us
2002-03-24T04:53:36.320Z,29.997,130.993,35.6,4.1,mb,22,,,1.18,us,usp000b0xv,2014-11-07T01:15:13.583Z,"Ryukyu Islands, Japan",earthquake,,15.1,,4,reviewed,us,us
2002-03-23T21:07:04.670Z,29.98,131.157,33,3.9,mb,23,,,0.89,us,usp000b0x6,2014-11-07T01:15:13.519Z,"southeast of the Ryukyu Islands, Japan",earthquake,,,,10,reviewed,us,us
2002-03-22T05:54:19.670Z,30.014,130.806,42.7,4.1,mb,26,,,0.97,us,usp000b0u9,2014-11-07T01:15:12.847Z,"Kyushu, Japan",earthquake,,9.5,,3,reviewed,us,us
2002-03-20T08:15:38.570Z,30.17,131.024,33,4.2,mb,27,,,0.74,us,usp000b0pk,2014-11-07T01:15:12.388Z,"Kyushu, Japan",earthquake,,,,5,reviewed,us,us
2002-03-08T13:02:41.620Z,32.123,131.901,38.4,4.6,mb,16,,,1.03,us,usp000azxr,2014-11-07T01:15:06.113Z,"Kyushu, Japan",earthquake,,11.7,,1,reviewed,us,us
2001-12-15T01:25:32.640Z,30.768,132.243,33,3.8,mb,7,,,0.62,us,usp000aumu,2014-11-07T01:14:29.043Z,"southeast of Shikoku, Japan",earthquake,,,,1,reviewed,us,us
2001-12-11T22:48:53.540Z,31.043,130.339,168.5,4.4,mb,12,,,1.44,us,usp000auey,2014-11-07T01:14:27.970Z,"Kyushu, Japan",earthquake,,12.2,,1,reviewed,us,us
2001-12-06T17:07:10.900Z,30.467,129.545,33,3.8,mb,6,,,1.36,us,usp000au4a,2014-11-07T01:14:26.596Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2001-11-20T17:27:34.960Z,33.163,131.77,68.7,4.2,mb,11,,,0.99,us,usp000at74,2014-11-07T01:14:17.030Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2001-11-11T13:47:17.520Z,31.177,131.687,42.4,4.2,mb,12,,,0.91,us,usp000aspb,2014-11-07T01:14:13.824Z,"Kyushu, Japan",earthquake,,11.2,,1,reviewed,us,us
2001-11-05T20:08:23.500Z,30.053,130.923,33,4.7,mb,52,,,1.07,us,usp000asa5,2014-11-07T01:14:12.310Z,"Kyushu, Japan",earthquake,,,,21,reviewed,us,us
2001-10-23T11:16:25.150Z,30.751,132.429,33,4.4,mb,12,,,0.94,us,usp000argc,2014-11-07T01:14:02.407Z,"southeast of Shikoku, Japan",earthquake,,,,1,reviewed,us,us
2001-10-21T18:37:44.860Z,29.801,129.444,163.3,4.6,mb,80,,,0.91,us,usp000arch,2014-11-07T01:14:01.411Z,"Ryukyu Islands, Japan",earthquake,,5.5,,43,reviewed,us,us
2001-10-21T17:57:59.420Z,32.955,131.081,10,3.8,mb,7,,,1.06,us,usp000arcf,2014-11-07T01:14:01.407Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2001-09-17T12:15:07.970Z,31.144,131.273,61.1,4.3,mb,23,,,1.05,us,usp000apbn,2014-11-07T01:13:48.802Z,"Kyushu, Japan",earthquake,,9.2,,4,reviewed,us,us
2001-09-17T02:21:45.490Z,31.818,131.656,33,4.7,ms,51,,,1.03,us,usp000apaw,2014-11-07T01:13:48.675Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2001-09-12T08:32:49.550Z,31.284,131.477,44,4.3,mb,35,,,0.89,us,usp000ap1c,2014-11-07T01:13:47.274Z,"Kyushu, Japan",earthquake,,8.6,,9,reviewed,us,us
2001-09-07T10:12:54.680Z,29.822,128.554,278.3,4.3,mb,40,,,0.99,us,usp000ansj,2014-11-07T01:13:45.339Z,"northwest of the Ryukyu Islands, Japan",earthquake,,5.8,,18,reviewed,us,us
