97.475 -125.328 33 4.2
97.71 -115.779 33 4.4
97.6375 -116.669 33 4.1
63.6721 -209.201 33 3.6
34.3357 -35.5426 145.5 4.4
66.9145 -240.189 33 4.6
346.4 164.194 33.6 4.2
401.11 151.259 33 3.5
353.767 139.529 45.1 4.7
-12.3942 -247.676 92.1 4.3
45.6473 3.84536 33 3.6
128.358 90.305 48.9 4.9
-50.112 -246.246 119.8 4.3
85.5929 -209.714 45.1 4.3
126.984 95.8154 69.7 4.5
50.9485 -267.464 44.4 4.2
-39.1887 -186.823 179.1 4.7
78.3197 -209.658 33 5
50.7555 -218.672 67.1 4.1
110.795 -112.002 33 3.8
111.327 -85.6852 52.3 4.3
149.48 86.8565 45.6 3.9
58.6769 -176.031 35.5 4.5
-85.9247 -213.529 48.6 4.7
96.5877 -86.2906 49.3 4.3
58.5429 -187.902 35 5.6
53.3121 -174.811 60.8 4.7
-22.2427 -162.667 196.8 3.8
12.6422 -301.405 33 4
29.2612 -308.78 33 3.9
84.0407 -204.647 10 3.5
75.9015 -182.867 33 4.1
72.2012 -188.164 33 4.6
70.8876 -180.539 33 5.4
77.5123 -195.034 10 4.5
54.9824 -177.217 10 4.9
48.5779 -176.459 10 6
265.628 -162.999 33 4.4
33.7112 1.05113 33 4.5
213.682 -277.731 33 4.6
-3.93982 -11.4865 21.5 5
127.519 -23.6307 45 3.5
129.238 -63.6557 52.5 3.8
133.573 -76.4076 43.5 4.3
117.56 -74.9725 68.8 3.9
40.2569 -261.347 41.1 3.6
144.265 113.232 58.6 4.3
65.3171 36.5661 35.9 4
386.688 137.367 33 4.5
22.1657 -33.4437 151.9 4.8
2.23049 -256.666 33 4.1
135.253 -192.021 10 3.8
269.596 -157.277 33 4.6
7.42315 -275.655 33 4.6
8.48156 -281.847 42.9 5.5
45.2985 -273.783 57.4 4.3
-35.1411 -174.36 200 4.1
5.27924 -24.3122 199.4 4.1
74.423 -172.251 66 4.4
82.4555 -88.5244 42 5.1
-14.9748 -131.301 150.2 4.6
-6.0368 8.55383 10 3.8
-8.24035 -169.9 115.9 3.7
246.929 145.548 37.6 4.5
-20.6425 -211.425 136.1 3.9
-54.8376 -292.623 159.2 3.7
-232.653 -239.385 322.7 4.5
223.552 182.7 33 4.2
67.2963 -244.618 33 4.1
66.7902 -261.598 53.1 4
72.6552 -178.503 55.1 4.2
19.8769 -221.014 68 3.6
-276.695 -289.437 33 4.3
20.149 -25.9383 169.5 4.5
220.257 -172.968 63.2 3.9
-32.0491 -185.63 170.5 4.7
58.1282 -242.146 43 4.5
61.2851 -137.374 47.2 3.7
-45.3807 -102.419 10 4.1
65.6525 -221.36 58.9 4.2
27.9718 16.9131 12.8 4.6
-13.027 -168.195 137.7 4.6
